#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:const" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:const" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:const" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:const" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:const">
#                    <taxonset id="TaxonSet.const" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:const" jeffreys="true" parameter="@bPopSizes.t:const" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:const" name="distribution">
#            <parameter id="clockRate.c:const" name="x">7.9E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:const" name="distribution">
#            <parameter id="gammaShape.s:const" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Sample_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:const">
#            <taxonset id="Sample_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_10" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@const" id="treeLikelihood.const" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:const">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:const" shape="@gammaShape.s:const" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:const" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:const" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:const" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:const" id="StrictClock.c:const" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	logP(mrca(Sample_1))	mrcatime(Sample_1)	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	clockRate
292000	1173.6184979507048	-92.21250907383202	1265.8310070245368	-92.21250907383202	3.419970615386602E-43	0.0	3.419970615386602E-43	3.9031025406244644	879.9839694706657	1.6077817707389297E-43	2.0102500202809195E-43	3.0949715936396587E-43	2.249507830749218E-43	5	1	2	1	1.9584476030697978E42
293000	1166.4637773069203	-96.4972691909218	1262.961046497842	-96.4972691909218	3.486113518251092E-43	0.0	3.486113518251092E-43	3.9031025406244644	877.0726266272825	1.6910659323934031E-43	9.556701629176737E-44	2.9917004177050286E-43	1.3650928835541413E-43	4	2	1	2	1.41504583626806E42
294000	1167.9562079236675	-93.20607451311116	1261.1622824367787	-93.20607451311116	8.011456252995319E-43	0.0	8.011456252995319E-43	3.9031025406244644	875.7301692337074	2.2526536869049852E-43	3.4566383997482326E-43	1.2689660204158506E-43	2.163738838385662E-43	4	1	2	2	1.3575894364863746E42
295000	1160.1888047480816	-94.37344979586426	1254.5622545439458	-94.37344979586426	4.78382134746631E-43	0.0	4.78382134746631E-43	3.9031025406244644	873.3597406807381	6.63852886549742E-43	2.1242728716984415E-43	2.9547521421174376E-43	1.0653227164067473E-42	1	2	3	3	1.2756073767935492E42
296000	1188.8572351780285	-94.84418106507177	1283.7014162431003	-94.84418106507177	5.478580102849681E-44	0.0	5.478580102849681E-44	3.9031025406244644	892.0941244274181	3.7422330513962613E-44	9.238645659103334E-44	3.9204408336804587E-44	2.4405260606769526E-44	3	1	2	3	8.086233808668126E42
297000	1168.0827459115226	-95.6631623432348	1263.7459082547573	-95.6631623432348	4.520735360778937E-43	0.0	4.520735360778937E-43	1.2576917384906936	874.9337600773996	1.854281167259639E-43	1.6034066086703199E-43	1.5033879005453703E-43	3.093406813106597E-43	1	4	1	3	8.783094720001114E41
298000	1156.6171428909586	-100.83595026712683	1257.4530931580855	-100.83595026712683	1.920211891968523E-42	0.0	1.920211891968523E-42	1.2576917384906936	871.0920770341111	2.8758882968959004E-43	3.7234382303316194E-43	2.760244139537361E-43	5.374784479203462E-43	1	3	2	3	8.755714852081825E41
299000	1173.1493299514539	-98.18611290716814	1271.335442858622	-98.18611290716814	5.140219195489093E-43	0.0	5.140219195489093E-43	0.6395439127258433	883.0202814400159	8.822407964738528E-44	2.95700961181195E-43	1.188164192883802E-43	2.768906075796146E-43	3	2	2	2	1.16689728678236E43
300000	1175.305145897672	-93.94768888769241	1269.2528347853645	-93.94768888769241	5.0762183082473235E-43	0.0	5.0762183082473235E-43	1.588721443944181	878.3992833018852	6.420886776413974E-44	7.189265325559249E-44	1.7528530461770145E-43	1.2258582790053648E-43	4	1	3	1	1.8041460922689727E42
301000	1188.7804950508437	-95.88082124970705	1284.6613163005507	-95.88082124970705	1.8142210035325814E-43	0.0	1.8142210035325814E-43	1.588721443944181	893.3168962592687	2.246970499350744E-44	7.572929477311846E-44	1.6799272829350249E-43	4.504508320822702E-44	4	3	1	1	1.6897772571488989E43
302000	1181.639974873503	-93.89606061956881	1275.5360354930717	-93.89606061956881	1.4912098322749905E-43	0.0	1.4912098322749905E-43	1.588721443944181	886.4369825820465	1.1973521910141653E-43	5.286936166901162E-44	1.7792702985303675E-43	2.225543116899733E-43	4	2	2	1	5.420636684170849E42
303000	1172.3446041575296	-99.88488666513504	1272.2294908226647	-99.88488666513504	5.0317727924386525E-43	0.0	5.0317727924386525E-43	1.588721443944181	882.4847013357347	1.0642674325066002E-43	6.971350728318619E-44	1.3151504453727954E-43	2.8036795775163494E-43	2	2	4	1	3.609883429749233E42
304000	1186.8989210248783	-95.34134923190949	1282.2402702567879	-95.34134923190949	1.1980117661932228E-43	0.0	1.1980117661932228E-43	1.9440320758598701	888.9780881785146	4.493192577183936E-44	7.042548546282734E-44	6.88742803580154E-44	4.2468688433959207E-44	2	2	4	1	4.8959652538912594E42
305000	1176.3476212082765	-95.02883558166504	1271.3764567899416	-95.02883558166504	4.593024807605659E-43	0.0	4.593024807605659E-43	1.9440320758598701	883.1281598808549	2.342435336273805E-43	1.976079404338895E-44	5.407138297975857E-44	1.9279714265496424E-43	3	3	1	2	2.1882961827471133E42
306000	1184.4291286664397	-93.53227698310879	1277.9614056495486	-93.53227698310879	1.4627664529893933E-43	0.0	1.4627664529893933E-43	1.9440320758598701	887.5064139346719	4.928167118299149E-44	1.6882171786920099E-43	8.599815160298946E-44	6.475386124516828E-44	3	1	4	1	2.272812457206673E42
307000	1178.9512786215687	-98.7342933116671	1277.6855719332357	-98.7342933116671	8.809365650966299E-44	0.0	8.809365650966299E-44	1.9440320758598701	887.1250746543778	8.715692570771126E-44	7.145485194509619E-44	1.903721716620035E-43	4.4258924810503876E-45	1	1	6	1	2.7797568557782405E42
308000	1187.363937644059	-94.92921903859192	1282.293156682651	-94.92921903859192	1.2171739562362252E-43	0.0	1.2171739562362252E-43	1.927148996605487	888.3396719639866	4.307646760098769E-44	3.9333866135387706E-44	6.151681356083188E-44	4.861366476283275E-44	2	2	4	1	4.243530528826744E42
309000	1198.1613380849046	-96.63984687449206	1294.8011849593968	-96.63984687449206	1.9223054279213458E-44	0.0	1.9223054279213458E-44	1.927148996605487	901.5220428193916	7.946516231588017E-44	1.0645334115015099E-44	3.7720689151651756E-44	3.152296605386371E-44	1	4	2	2	3.7509759013887837E43
310000	1172.5492551636278	-95.1187560615744	1267.6680112252022	-95.1187560615744	1.3340441467926791E-43	0.0	1.3340441467926791E-43	2.5448356190072574	886.519031163396	4.50966681766787E-43	1.0537222726029116E-43	2.5985519169006924E-44	2.638416336786657E-43	2	1	3	3	4.298506074905666E42
311000	1174.4101823871508	-94.8375074022918	1269.2476897894426	-94.8375074022918	1.968539992153319E-43	0.0	1.968539992153319E-43	2.5448356190072574	881.7591258346887	1.1922443835858251E-43	2.448879042997666E-43	2.1074717300864343E-43	2.3263284502683643E-43	4	1	2	2	4.0604676379755216E42
312000	1205.9836159397441	-94.45494514750052	1300.4385610872446	-94.45494514750052	2.3279186237587443E-44	0.0	2.3279186237587443E-44	2.5448356190072574	901.7241793697633	5.304439176787989E-45	1.43884747417757E-44	4.072356918954422E-45	1.1413994535120667E-44	1	2	3	3	1.511303046751059E43
313000	1224.746982002371	-93.46823847640484	1318.2152204787758	-93.46823847640484	4.1493689295727874E-45	0.0	4.1493689295727874E-45	2.5448356190072574	914.7220800184115	1.1729918285984687E-44	2.6953188798693098E-45	2.11410651747191E-45	1.5829639281683054E-45	1	1	4	3	9.17329924496699E43
314000	1234.129695077858	-99.31973488835315	1333.4494299662113	-99.31973488835315	1.0657017362380504E-45	0.0	1.0657017362380504E-45	3.442166910641722	922.8919960392881	5.088887222428064E-46	3.0514786602148387E-46	5.6505721360261155E-46	6.346554321459436E-46	1	1	2	5	4.226519184850118E44
315000	1255.8108537893415	-92.84024154310863	1348.6510953324503	-92.84024154310863	5.049330322015797E-46	0.0	5.049330322015797E-46	3.442166910641722	936.9084150902071	2.7745864628346965E-46	2.0514357417712607E-46	6.081214846293488E-46	1.3520103138252745E-46	6	1	1	1	9.368945717288246E44
316000	1266.9098082872217	-95.8012920122133	1362.711100299435	-95.8012920122133	4.47784551875565E-46	0.0	4.47784551875565E-46	3.442166910641722	945.6832836828622	1.397462845203535E-46	3.40233849832236E-47	6.773315018981467E-47	1.1987587971828136E-46	1	2	4	2	2.4686982058378794E45
317000	1266.2568765506787	-96.87244378482077	1363.1293203354994	-96.87244378482077	1.446723479734188E-46	0.0	1.446723479734188E-46	3.442166910641722	946.4989679924931	1.1853495749499353E-46	5.945894473308003E-47	1.3646698212568884E-46	9.215237900217384E-47	1	4	1	3	3.1950006302926726E45
318000	1256.7393272323277	-99.18841278661742	1355.927740018945	-99.18841278661742	2.280838810138575E-46	0.0	2.280838810138575E-46	3.442166910641722	941.580538412632	8.812752548910682E-47	2.3765230468763816E-46	2.3530813832452537E-46	1.7198020182901165E-46	2	5	1	1	2.7145548924812538E45
319000	1271.6092430029892	-94.71050464082273	1366.319747643812	-94.71050464082273	8.686981215570707E-47	0.0	8.686981215570707E-47	2.3978610656245296	949.6441137050101	7.024847860807542E-47	1.4275936208058311E-46	2.5940398928621234E-46	3.8895311885676276E-47	5	2	1	1	4.9724511886541026E45
320000	1259.4648509933377	-95.2058068932264	1354.6706578865642	-95.2058068932264	3.2423918094854744E-46	0.0	3.2423918094854744E-46	2.3213818748381443	939.58465481852	3.2838390322798423E-46	2.6595243693768987E-46	1.9431767190131588E-46	1.374299121118229E-46	1	1	2	5	1.9050123887974608E45
321000	1243.5302272595404	-105.63032377597413	1349.1605510355146	-105.63032377597413	1.7430439015136371E-46	0.0	1.7430439015136371E-46	2.2276788395175164	935.90719623613	4.759395374717859E-46	3.956148218443984E-46	4.796924343072362E-46	4.191710134025205E-47	1	2	4	2	1.4745310591073768E45
322000	1257.2864659843003	-93.30947827024961	1350.59594425455	-93.30947827024961	5.767931186331093E-46	0.0	5.767931186331093E-46	2.2276788395175164	936.2787238200882	1.9240395280281027E-46	2.3819563444686745E-46	2.9944109144631546E-46	4.078729817943495E-46	1	2	3	3	1.0459752284816103E45
323000	1256.488924395901	-95.2167110464019	1351.705635442303	-95.2167110464019	4.529586319782259E-46	0.0	4.529586319782259E-46	2.2276788395175164	937.6848068455191	3.3970602832902546E-46	9.927949891152679E-47	2.3432410023051966E-46	3.4786046854597714E-46	3	1	3	2	9.605785084426893E44
324000	1268.7466655827386	-94.54392995615434	1363.290595538893	-94.54392995615434	1.6750736717854318E-46	0.0	1.6750736717854318E-46	2.2276788395175164	945.5899626424084	1.5378394848584707E-46	1.8897661418917613E-46	8.569121741384955E-47	6.189146604358159E-47	2	1	5	1	3.2729367148296363E45
325000	1268.6566908584612	-94.41334938849486	1363.070040246956	-94.41334938849486	3.1041327377375445E-46	0.0	3.1041327377375445E-46	2.2276788395175164	947.3100147640878	1.6883470905821022E-46	3.036834166083055E-47	9.920892918018413E-47	2.3745067134478764E-46	1	3	1	4	3.736609577521793E45
326000	1281.2767469584778	-94.08876774116565	1375.3655146996434	-94.08876774116565	1.1562176549179029E-46	0.0	1.1562176549179029E-46	2.2276788395175164	955.1702906489904	3.449068096519366E-47	2.0219381159878368E-47	3.290881811355455E-47	1.27615762961316E-46	3	2	1	3	5.123847756185344E45
327000	1281.0816372489992	-99.17483678567503	1380.2564740346743	-99.17483678567503	2.7903167245675593E-47	0.0	2.7903167245675593E-47	2.2276788395175164	957.2335220903244	1.537515981371978E-47	3.672098514052388E-47	3.3178054074684377E-47	3.2617814631805844E-47	3	3	1	2	1.0088176836296127E46
328000	1292.5721151736257	-96.73776407726817	1389.3098792508938	-96.73776407726817	2.675140631224018E-47	0.0	2.675140631224018E-47	2.2276788395175164	964.861064526766	3.065726964664801E-47	4.752732699339677E-48	5.10511788364776E-48	2.1216715437375187E-47	1	3	3	2	1.344401440152209E46
329000	1280.330052004408	-98.88995444614362	1379.2200064505514	-98.88995444614362	2.5337227180254224E-47	0.0	2.5337227180254224E-47	2.2276788395175164	956.8889668816955	8.506129852175256E-47	4.444647685266092E-47	2.2525470400633225E-47	1.605209928602733E-47	1	1	5	2	1.4042945321744983E46
330000	1306.3344949381358	-94.80235790134674	1401.1368528394826	-94.80235790134674	1.1010518033555795E-47	0.0	1.1010518033555795E-47	2.336071148794164	971.6925226874807	8.051700251039005E-48	8.435814954480346E-48	4.164088799178849E-48	4.346725475621431E-48	3	2	3	1	5.345570641640891E46
331000	1313.7804262923705	-94.88184873985244	1408.6622750322229	-94.88184873985244	6.538004716073472E-48	0.0	6.538004716073472E-48	2.336071148794164	978.2866447710719	4.534235153593194E-49	1.3760362428043077E-48	5.891303408827138E-48	9.176773558314558E-48	1	4	2	2	8.09835810905729E46
332000	1293.846195221357	-94.40101902521667	1388.2472142465738	-94.40101902521667	3.0727794965581324E-47	0.0	3.0727794965581324E-47	2.336071148794164	962.7806742711075	1.2289928964968828E-47	1.793796906516372E-47	5.2986199224720465E-48	1.572020069954624E-47	4	1	2	2	2.7886482133250513E46
333000	1279.1331005224781	-96.61213918975359	1375.7452397122318	-96.61213918975359	1.0215711681505556E-46	0.0	1.0215711681505556E-46	2.336071148794164	954.2156000550132	1.6013947072744314E-47	4.1846052829515E-47	5.343064521384796E-47	5.777916269255594E-47	1	4	3	1	1.2524120464736446E46
334000	1268.1824290747302	-93.61185417211057	1361.7942832468407	-93.61185417211057	4.551517157973777E-46	0.0	4.551517157973777E-46	2.336071148794164	944.5466828455409	8.078754494139213E-47	5.796632477234526E-47	1.3883591348232102E-46	2.253635667355389E-46	1	2	4	2	1.4578996926233246E45
335000	1261.1261567898734	-93.0946063326342	1354.2207631225076	-93.0946063326342	7.76517338569308E-46	0.0	7.76517338569308E-46	2.336071148794164	939.9699209900516	4.401512928048297E-47	1.2765030465720868E-46	4.755961056844319E-46	1.4295219141427073E-46	1	6	1	1	9.069901461512178E44
336000	1246.0552639309929	-99.25478878152431	1345.310052712517	-99.25478878152431	1.7098779285324483E-45	0.0	1.7098779285324483E-45	1.4723361283268253	930.4341511840723	1.6574620300895094E-46	1.691972503233831E-46	4.197470930631556E-46	3.588127505162562E-46	1	3	4	1	1.4803899393269902E45
337000	1247.8476384613696	-97.2976296020934	1345.145268063463	-97.2976296020934	1.9006791226832832E-45	0.0	1.9006791226832832E-45	1.4723361283268253	932.4900371633852	2.2294932941425753E-46	2.9828155316860744E-46	8.11525514934915E-46	5.675559454230183E-46	4	1	3	1	1.1286148117481461E45
338000	1247.1037347243955	-94.33452753285212	1341.4382622572477	-94.33452753285212	9.682407287240639E-45	0.0	9.682407287240639E-45	1.4723361283268253	931.9009863890558	1.881049063168934E-46	3.813426607110121E-46	1.0513156983278978E-45	3.0772680036057983E-45	6	1	1	1	1.0771336630168011E45
339000	1240.945099319724	-96.01830752309739	1336.9634068428213	-96.01830752309739	2.965425309238735E-45	0.0	2.965425309238735E-45	1.4723361283268253	929.2158526871455	4.216661369105576E-46	8.315330801902153E-46	3.053113597581851E-45	1.2125307937088916E-45	5	2	1	1	9.181599836132272E44
340000	1246.876789128469	-98.52367908817209	1345.400468216641	-98.52367908817209	1.6750245304075593E-45	0.0	1.6750245304075593E-45	1.4723361283268253	934.1519900823417	2.4027571963866995E-46	3.9916774828654754E-46	9.035497810132666E-46	1.5282296780130472E-45	6	1	1	1	6.637971921453576E44
341000	1233.078752615956	-100.22624901329884	1333.305001629255	-100.22624901329884	7.580664687051784E-45	0.0	7.580664687051784E-45	1.4723361283268253	927.5621612742121	2.7829448280177055E-46	2.4330399749493738E-46	7.359787846374702E-46	5.614845111604542E-45	5	1	1	2	1.547437033799236E44
342000	1242.9065778895879	-98.84406375247599	1341.7506416420638	-98.84406375247599	7.770791295162039E-46	0.0	7.770791295162039E-46	1.4723361283268253	931.0695260457024	1.821029764334883E-46	6.306923483152326E-46	1.3530871977296948E-45	3.626226332894844E-46	3	2	1	3	3.5990378946916695E44
343000	1255.0545951063168	-95.44931862221239	1350.5039137285291	-95.44931862221239	5.788292942087756E-46	0.0	5.788292942087756E-46	1.4723361283268253	937.1264388301724	1.7560969442150533E-46	5.440988054375636E-46	5.624968775794515E-46	8.230862733050033E-47	5	1	2	1	1.2266658563114732E45
344000	1250.754041306291	-96.51237327270613	1347.266414578997	-96.51237327270613	1.4153602058553867E-45	0.0	1.4153602058553867E-45	1.4723361283268253	934.8391993534219	2.3247394890915837E-46	9.59628993424739E-47	4.268353510092241E-46	7.7605484165739E-46	1	3	1	4	4.37334391230028E44
345000	1263.576954710917	-96.0177232907754	1359.5946780016925	-96.0177232907754	2.65218489501995E-46	0.0	2.65218489501995E-46	3.616045428542611	945.0350988596879	3.214043408066154E-46	4.974444896366229E-47	1.0468928478207538E-46	1.631167397508441E-46	3	2	2	2	3.610710517879212E45
346000	1262.9405965418682	-94.75817687596053	1357.6987734178288	-94.75817687596053	1.9068376888534482E-46	0.0	1.9068376888534482E-46	3.616045428542611	941.8210268102983	1.2159757755301237E-46	8.368030293103457E-47	1.7448035389430562E-46	1.114997742643688E-46	4	1	1	3	2.6417586698059893E45
347000	1270.3050844727934	-93.9655684501266	1364.27065292292	-93.9655684501266	1.8240710293546966E-46	0.0	1.8240710293546966E-46	3.616045428542611	946.055966956576	6.361568526861788E-47	5.397063051952854E-47	7.950736157713158E-47	1.0129646065433593E-46	1	2	2	4	4.5248376950143175E45
348000	1280.7610222126189	-94.8181673838534	1375.5791895964724	-94.8181673838534	4.3035460568423407E-47	0.0	4.3035460568423407E-47	3.616045428542611	954.4488430118969	1.9496947540444989E-47	3.336654339710194E-47	4.1592717673327836E-47	5.057836375010058E-47	1	2	1	5	1.2730562135956155E46
349000	1292.0787418154719	-95.30317409971994	1387.3819159151917	-95.30317409971994	1.6435046330460585E-47	0.0	1.6435046330460585E-47	3.616045428542611	966.672005837967	1.888899799741188E-47	5.895833040047371E-48	3.09172710133152E-47	3.498637733386775E-47	3	4	1	1	2.948732850035757E46
350000	1307.4442175002137	-98.53857964492228	1405.982797145136	-98.53857964492228	4.125599699592189E-48	0.0	4.125599699592189E-48	3.616045428542611	976.5037737206297	2.897606329850169E-48	4.030614267396912E-48	2.6810913623713464E-48	6.534246821806418E-48	3	2	1	3	9.888569059957407E46
351000	1328.6953545203273	-92.94295975638171	1421.638314276709	-92.94295975638171	2.0647069444872447E-48	0.0	2.0647069444872447E-48	3.616045428542611	985.8457040149002	1.9065685166848004E-48	6.780915171551719E-49	8.092965478815968E-49	3.625508009133313E-49	1	3	4	1	1.861401507840573E47
352000	1322.0514115978956	-94.11336727221996	1416.1647788701155	-94.11336727221996	3.0758532773679006E-48	0.0	3.0758532773679006E-48	3.616045428542611	981.8970398005341	1.8158964041768923E-48	1.1575029019948924E-48	1.4941413061109647E-48	8.117950601521497E-49	2	2	1	4	1.5125940087371212E47
353000	1304.4739488043376	-94.85358699899005	1399.3275358033277	-94.85358699899005	6.84659540494756E-48	0.0	6.84659540494756E-48	3.616045428542611	970.6010871654562	2.823475324047167E-48	3.373867516112854E-48	7.166292429801757E-48	8.4093982704045E-48	6	1	1	1	3.9641923951140237E46
354000	1305.3732331119493	-94.64177092078124	1400.0150040327305	-94.64177092078124	8.067940826807275E-48	0.0	8.067940826807275E-48	3.616045428542611	973.2872011855274	8.196953905705277E-48	3.880552192299615E-48	8.025235460871537E-48	1.2558824363490305E-47	2	4	2	1	7.647783884076489E46
355000	1306.1489003951426	-95.36669973520341	1401.515600130346	-95.36669973520341	7.907131607931762E-48	0.0	7.907131607931762E-48	3.616045428542611	974.7364543003359	3.5605362131592846E-48	4.244168220398425E-48	1.5290315239705076E-47	2.9646621402201766E-48	4	1	3	1	1.2780030096296405E47
356000	1320.4469780614136	-92.71478617114474	1413.1617642325582	-92.71478617114474	3.7871057027461625E-48	0.0	3.7871057027461625E-48	3.616045428542611	982.0880365817546	1.8613431820354362E-48	1.7577909420676034E-48	5.154518846310903E-48	4.292941008131697E-49	4	3	1	1	1.0854208256648896E47
357000	1314.932211721072	-94.82628775152132	1409.7584994725933	-94.82628775152132	5.024126092552482E-48	0.0	5.024126092552482E-48	3.616045428542611	979.976157633304	2.110483141010584E-48	2.3971131815192896E-48	7.549232699599517E-48	1.7583244241832662E-49	4	3	1	1	1.1662589074915057E47
358000	1315.8078292123319	-97.9571973288354	1413.7650265411673	-97.9571973288354	3.714705786750309E-48	0.0	3.714705786750309E-48	3.616045428542611	982.5670033713598	1.3986562847779978E-48	1.769055972090316E-48	4.6894565671921377E-48	2.7191009635029655E-48	3	1	4	1	1.3591918224407607E47
359000	1312.6014618906802	-93.35149619674218	1405.9529580874223	-93.35149619674218	7.962804946898191E-48	0.0	7.962804946898191E-48	3.616045428542611	975.1764664622787	1.0443353276211267E-48	3.70575970144592E-48	1.6723516459607313E-48	2.9988567871955004E-48	1	5	1	2	6.605125391252739E46
360000	1339.833949080551	-93.79828457180719	1433.6322336523583	-93.79828457180719	6.718619688403014E-49	0.0	6.718619688403014E-49	3.616045428542611	993.3808251965711	8.7850828736945E-50	3.705802223551399E-49	2.0823731056447276E-49	1.8213778620619515E-49	2	1	1	5	9.900407747694239E47
361000	1344.1549489977272	-93.60716044479246	1437.7621094425197	-93.60716044479246	6.21994111617147E-49	0.0	6.21994111617147E-49	3.616045428542611	997.5897808462255	1.1080044711633345E-49	2.0290113911867827E-49	4.3002705342392556E-49	5.1445598674180366E-49	1	2	1	5	9.827636456971353E47
362000	1349.7872767754711	-93.58315663866827	1443.3704334141394	-93.58315663866827	2.5013860645277886E-49	0.0	2.5013860645277886E-49	3.616045428542611	1001.222903871693	1.5954927935264903E-49	1.8466724840778754E-49	1.140709716964835E-49	2.382441004930315E-49	2	5	1	1	1.884656869247507E48
363000	1338.6464911301662	-94.49921828844047	1433.1457094186067	-94.49921828844047	8.953938852414988E-49	0.0	8.953938852414988E-49	3.616045428542611	998.1116726964476	2.713156162684286E-49	7.961400925336033E-50	4.559716541637867E-49	1.5276758130169364E-48	1	2	5	1	8.367409983236891E47
364000	1349.067488829386	-93.97466735728462	1443.0421561866708	-93.97466735728462	3.686817893657318E-49	0.0	3.686817893657318E-49	3.616045428542611	1002.5502007913149	7.880100281794555E-50	2.1747076559269817E-49	3.1245192171155823E-49	4.882035718983056E-49	2	2	4	1	1.729934463001749E48
365000	1346.6858476018642	-96.41998267243736	1443.1058302743015	-96.41998267243736	2.0495223224071025E-49	0.0	2.0495223224071025E-49	3.616045428542611	1002.5735425416809	9.3416751048375E-50	2.9072600181446857E-49	3.983201202110611E-49	1.4459799543723229E-49	6	1	1	1	2.942202389475937E48
366000	1355.3226098397529	-98.090110011686	1453.4127198514389	-98.090110011686	3.738876491821108E-49	0.0	3.738876491821108E-49	2.478894427530627	1010.535909416828	1.3722203902595704E-50	3.6580017955249716E-50	1.7380127419310174E-49	5.143114108712501E-49	5	1	1	2	3.746468799359036E48
